"affected_games","agreement","annotation_id","annotator","author_playtime_at_review_min","author_playtime_overall_min","combined_rating","combined_rating_display","created_at","criticism-praise-developer-publisher","criticism-praise-game-content","criticism-praise-ideological","criticism-praise-political","funny_score","game","game_description","game_name_display","game_received_for_free","id","input_ids","is-game-related","is-review-bombing","last_updated_formatted","lead_time","rating","release_date","review","review_bomb_reason","review_bomb_time","review_bomb_type","review_date","review_date_datetime","source","steam_rating_positive","updated_at","was_steam_purchase"
"The Elder Scrolls V: Skyrim",100.0,30681508,"9365",7268.0,7364.0,"Nicht empfohlen","Nicht empfohlen","2024-02-12T17:21:10.583706Z","Ja","Nein","Nein","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872695,"[ 101 1054 1012 1045 1012 1052 7014 2229 2850  102]","Nein","Ja","27.04.2015 16:17:44",85.825,"","10.11.2011","R.I.P Bethesda","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","27.04.2015 16:17:44","27.04.2015","Steam",False,"2024-02-12T17:21:10.583728Z",True
"The Elder Scrolls V: Skyrim",55.55555555555556,31641066,"9754",754.0,754.0,"Nicht empfohlen","Nicht empfohlen","2024-02-27T15:04:56.991297Z","Ja","Nein","Ja","Nein",2.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872696,"[ 101 2023 3477 9628 3084 2033 2215 2000 3102 2026 2155  102]","Nein","Ja","25.04.2015 23:18:27",84.278,"","10.11.2011","this paywall makes me want to kill my family","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","25.04.2015 23:18:27","25.04.2015","Steam",False,"2024-02-27T15:04:56.991318Z",True
"The Elder Scrolls V: Skyrim",55.55555555555556,31385191,"18248",754.0,754.0,"Nicht empfohlen","Nicht empfohlen","2024-02-22T11:26:37.096105Z","Ja","Nein","Nein","Nein",2.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872696,"[ 101 2023 3477 9628 3084 2033 2215 2000 3102 2026 2155  102]","Nein","Ja","25.04.2015 23:18:27",159.337,"","10.11.2011","this paywall makes me want to kill my family","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","25.04.2015 23:18:27","25.04.2015","Steam",False,"2024-02-22T11:26:37.096124Z",True
"The Elder Scrolls V: Skyrim",55.55555555555556,30681540,"9365",754.0,754.0,"Nicht empfohlen","Nicht empfohlen","2024-02-12T17:22:08.310342Z","Nein","Ja","Nein","Nein",2.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872696,"[ 101 2023 3477 9628 3084 2033 2215 2000 3102 2026 2155  102]","Ja","Ja","25.04.2015 23:18:27",56.889,"","10.11.2011","this paywall makes me want to kill my family","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","25.04.2015 23:18:27","25.04.2015","Steam",False,"2024-02-12T17:22:08.310360Z",True
"The Elder Scrolls V: Skyrim",66.66666666666666,31641116,"9754",12619.0,12878.0,"Nicht empfohlen","Nicht empfohlen","2024-02-27T15:06:03.621365Z","Ja","Ja","Ja","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872697,"[  101  2061  2292  2033  2131  2023  3442  1012  2006  2327  1997 13003
  2005 21469  2278  2066  1000  3586  8177  1000  1012  7014  2229  2850
  2085  4122  2000  2707 13003  2005 16913  2015  2027  2134  1005  1056
  2130  2191  1029  2054  1005  1055  2279  1029  3715  2005  1996  4325
  8934  1029  3477  2566 14902  1029  1045  2052  2025 16755  2023  2208
  1012  1045  3335 19084 22254  1012   102]","Ja","Ja","26.04.2015 18:43:33",65.801,"","10.11.2011","So let me get this straight. On top of charging for DLC like ""horse armor"". Bethesda now wants to start charging for mods they didn't even make? What's next? Charge for the creation kit? Pay per texture? I would not recommend this game. I miss morrowind.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","26.04.2015 18:43:33","26.04.2015","Steam",False,"2024-02-27T15:06:03.621384Z",True
"The Elder Scrolls V: Skyrim",66.66666666666666,31388073,"18248",12619.0,12878.0,"Nicht empfohlen","Nicht empfohlen","2024-02-22T12:26:31.822919Z","Ja","Nein","Nein","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872697,"[  101  2061  2292  2033  2131  2023  3442  1012  2006  2327  1997 13003
  2005 21469  2278  2066  1000  3586  8177  1000  1012  7014  2229  2850
  2085  4122  2000  2707 13003  2005 16913  2015  2027  2134  1005  1056
  2130  2191  1029  2054  1005  1055  2279  1029  3715  2005  1996  4325
  8934  1029  3477  2566 14902  1029  1045  2052  2025 16755  2023  2208
  1012  1045  3335 19084 22254  1012   102]","Nein","Ja","26.04.2015 18:43:33",32.994,"","10.11.2011","So let me get this straight. On top of charging for DLC like ""horse armor"". Bethesda now wants to start charging for mods they didn't even make? What's next? Charge for the creation kit? Pay per texture? I would not recommend this game. I miss morrowind.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","26.04.2015 18:43:33","26.04.2015","Steam",False,"2024-02-22T12:26:31.822938Z",True
"The Elder Scrolls V: Skyrim",66.66666666666666,30681621,"9365",12619.0,12878.0,"Nicht empfohlen","Nicht empfohlen","2024-02-12T17:24:20.647279Z","Ja","Ja","Ja","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872697,"[  101  2061  2292  2033  2131  2023  3442  1012  2006  2327  1997 13003
  2005 21469  2278  2066  1000  3586  8177  1000  1012  7014  2229  2850
  2085  4122  2000  2707 13003  2005 16913  2015  2027  2134  1005  1056
  2130  2191  1029  2054  1005  1055  2279  1029  3715  2005  1996  4325
  8934  1029  3477  2566 14902  1029  1045  2052  2025 16755  2023  2208
  1012  1045  3335 19084 22254  1012   102]","Ja","Ja","26.04.2015 18:43:33",131.186,"","10.11.2011","So let me get this straight. On top of charging for DLC like ""horse armor"". Bethesda now wants to start charging for mods they didn't even make? What's next? Charge for the creation kit? Pay per texture? I would not recommend this game. I miss morrowind.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","26.04.2015 18:43:33","26.04.2015","Steam",False,"2024-02-12T17:24:20.647300Z",True
"The Elder Scrolls V: Skyrim",77.77777777777779,31641127,"9754",7399.0,7399.0,"Nicht empfohlen","Nicht empfohlen","2024-02-27T15:06:18.208216Z","Nein","Ja","Ja","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872698,"[  101  2208  2003  2307  1010  3825 16913 21469  2278  2003  2025  1012
  2023  2003  5621  1996  2601  2287  1997  7473 10355  1012   102]","Ja","Ja","26.04.2015 19:04:09",13.745,"","10.11.2011","Game is great, paid mod dlc is not.
This is truly the dark age of pc gaming.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","26.04.2015 19:04:09","26.04.2015","Steam",False,"2024-02-27T15:06:18.208238Z",True
"The Elder Scrolls V: Skyrim",77.77777777777779,31388157,"18248",7399.0,7399.0,"Nicht empfohlen","Nicht empfohlen","2024-02-22T12:27:36.079255Z","Nein","Ja","Nein","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872698,"[  101  2208  2003  2307  1010  3825 16913 21469  2278  2003  2025  1012
  2023  2003  5621  1996  2601  2287  1997  7473 10355  1012   102]","Ja","Ja","26.04.2015 19:04:09",40.641999999999996,"","10.11.2011","Game is great, paid mod dlc is not.
This is truly the dark age of pc gaming.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","26.04.2015 19:04:09","26.04.2015","Steam",False,"2024-02-22T12:27:36.079271Z",True
"The Elder Scrolls V: Skyrim",77.77777777777779,30681650,"9365",7399.0,7399.0,"Nicht empfohlen","Nicht empfohlen","2024-02-12T17:25:00.887108Z","Nein","Ja","Nein","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872698,"[  101  2208  2003  2307  1010  3825 16913 21469  2278  2003  2025  1012
  2023  2003  5621  1996  2601  2287  1997  7473 10355  1012   102]","Nein","Ja","26.04.2015 19:04:09",39.38,"","10.11.2011","Game is great, paid mod dlc is not.
This is truly the dark age of pc gaming.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","26.04.2015 19:04:09","26.04.2015","Steam",False,"2024-02-12T17:25:00.887123Z",True
"The Elder Scrolls V: Skyrim",55.55555555555556,31641141,"9754",170.0,170.0,"Nicht empfohlen","Nicht empfohlen","2024-02-27T15:06:37.649343Z","Ja","Nein","Ja","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872699,"[  101  2131  9436  1997  1996  3825 16913  2015  1998  5587  1037 13445
  6462  2612  1012   102]","Nein","Ja","27.04.2015 04:35:18",18.257,"","10.11.2011","Get rid of the paid mods and add a donation button instead.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","27.04.2015 04:35:18","27.04.2015","Steam",False,"2024-02-27T15:06:37.649383Z",False
"The Elder Scrolls V: Skyrim",55.55555555555556,31385517,"18248",170.0,170.0,"Nicht empfohlen","Nicht empfohlen","2024-02-22T11:34:25.253259Z","Nein","Nein","Ja","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872699,"[  101  2131  9436  1997  1996  3825 16913  2015  1998  5587  1037 13445
  6462  2612  1012   102]","Nein","Ja","27.04.2015 04:35:18",26.009,"","10.11.2011","Get rid of the paid mods and add a donation button instead.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","27.04.2015 04:35:18","27.04.2015","Steam",False,"2024-02-22T11:34:25.253279Z",False
"The Elder Scrolls V: Skyrim",55.55555555555556,30681676,"9365",170.0,170.0,"Nicht empfohlen","Nicht empfohlen","2024-02-12T17:25:30.048172Z","Nein","Ja","Nein","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872699,"[  101  2131  9436  1997  1996  3825 16913  2015  1998  5587  1037 13445
  6462  2612  1012   102]","Ja","Ja","27.04.2015 04:35:18",28.354,"","10.11.2011","Get rid of the paid mods and add a donation button instead.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","27.04.2015 04:35:18","27.04.2015","Steam",False,"2024-02-12T17:25:30.048191Z",False
"The Elder Scrolls V: Skyrim",88.8888888888889,31641158,"9754","","","Nicht empfohlen","0 von 10","2024-02-27T15:06:57.630550Z","Ja","Nein","Ja","Nein","","The Elder Scrolls V: Skyrim","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.","The Elder Scrolls V: Skyrim","",91872700,"[  101  2603  1013  5840  1013  2325  1011  1996  2154 12900  2078  2038
  2005  3736  7520  2149  1012  2079  2025  2490  3825 16913  2015   999
  2091  2007  7014  2229  2850  1005  1055 22040   999  2562  1996  3778
  2039  2114  2122 20505  3316  1010  4728  2017  1005  2222  2156  2115
 11419  2399  2908  5091  1012   102]","Nein","Ja","",19.175,0.0,"11.11.2011","23/04/2015 - The day Gaben has forsaken us.
Do not support paid mods! Down with Bethesda's greed!
Keep the pressure up against these greedy companies, otherwise you'll see your beloved games gone forever.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","28.04.2015","28.04.2015","Metacritic","","2024-02-27T15:06:57.630570Z",""
"The Elder Scrolls V: Skyrim",88.8888888888889,31385539,"18248","","","Nicht empfohlen","0 von 10","2024-02-22T11:34:55.741879Z","Ja","Nein","Nein","Nein","","The Elder Scrolls V: Skyrim","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.","The Elder Scrolls V: Skyrim","",91872700,"[  101  2603  1013  5840  1013  2325  1011  1996  2154 12900  2078  2038
  2005  3736  7520  2149  1012  2079  2025  2490  3825 16913  2015   999
  2091  2007  7014  2229  2850  1005  1055 22040   999  2562  1996  3778
  2039  2114  2122 20505  3316  1010  4728  2017  1005  2222  2156  2115
 11419  2399  2908  5091  1012   102]","Nein","Ja","",29.563,0.0,"11.11.2011","23/04/2015 - The day Gaben has forsaken us.
Do not support paid mods! Down with Bethesda's greed!
Keep the pressure up against these greedy companies, otherwise you'll see your beloved games gone forever.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","28.04.2015","28.04.2015","Metacritic","","2024-02-22T11:34:55.741897Z",""
"The Elder Scrolls V: Skyrim",88.8888888888889,30681703,"9365","","","Nicht empfohlen","0 von 10","2024-02-12T17:26:09.059600Z","Ja","Nein","Ja","Nein","","The Elder Scrolls V: Skyrim","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.","The Elder Scrolls V: Skyrim","",91872700,"[  101  2603  1013  5840  1013  2325  1011  1996  2154 12900  2078  2038
  2005  3736  7520  2149  1012  2079  2025  2490  3825 16913  2015   999
  2091  2007  7014  2229  2850  1005  1055 22040   999  2562  1996  3778
  2039  2114  2122 20505  3316  1010  4728  2017  1005  2222  2156  2115
 11419  2399  2908  5091  1012   102]","Nein","Ja","",38.027,0.0,"11.11.2011","23/04/2015 - The day Gaben has forsaken us.
Do not support paid mods! Down with Bethesda's greed!
Keep the pressure up against these greedy companies, otherwise you'll see your beloved games gone forever.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","28.04.2015","28.04.2015","Metacritic","","2024-02-12T17:26:09.059617Z",""
"The Elder Scrolls V: Skyrim",55.55555555555556,31641213,"9754",19.0,495.0,"Nicht empfohlen","Nicht empfohlen","2024-02-27T15:07:26.453232Z","Ja","Ja","Ja","Nein",0.0,"The Elder Scrolls V: Skyrim","EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.","The Elder Scrolls V: Skyrim",False,91872701,"[  101  1996  2047  3825  2005  5331  2291  4520  2039  9202 21134  2008
  2097  1010  1998  2525  2003  1010  3338  1996 16913  4667  2451  1998
  2026  4792  2000  2377  2023  2208  1012  5665  2245  2041  7071  2008
  2003  2183  2000 10083  1996  2190  7814  1997  2023  2208  1998  2049
 26906  1012   102]","Ja","Ja","26.04.2015 18:40:45",28.0,"","10.11.2011","The new paid for extension system sets up horrible incentives that will, and already is, break the modding community and my desire to play this game. Ill thought out disaster that is going to ruin the best aspect of this game and its longevity.","Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.","23. April 2015 - Ende April 2015","negativ","26.04.2015 18:40:45","26.04.2015","Steam",False,"2024-02-27T15:07:26.453259Z",True
